LoanID,CustomerID,LoanType,PrincipalAmount,InterestRate,StartDate,EndDate,MonthlyInstallment,TotalPayable,Collateral,Status
1128,1665,Mortgage,28056.74,8.85,2024-01-21,2029-07-12,1949.03,42200.7,Conference,Approved
1129,3440,Personal,19540.32,3.2,2020-10-26,2028-01-15,237.45,1675.5,More,Pending
1130,4130,Car,15983.31,9.13,2021-10-20,2029-01-06,1330.81,22882.22,Certain,Closed
1131,2999,Personal,19484.94,11.07,2021-04-20,2028-03-05,1287.9,12487.86,Room,Pending
1132,3731,Business,19039.01,10.38,2022-10-06,2026-01-23,1347.18,13100.04,Must,Approved
1133,3883,Personal,14428.62,5.55,2023-09-08,2028-10-23,1042.28,18523.53,Happy,Closed
1134,1840,Car,7786.5,7.27,2024-09-27,2026-01-22,673.67,59046.71,Worry,Rejected
1135,2585,Education,8132.06,8.88,2025-05-03,2026-06-10,108.29,25279.61,Street,Defaulted
1136,2131,Home,41822.05,13.25,2022-05-17,2030-03-20,857.53,3743.23,Nothing,Approved
1137,3136,Home,16160.46,12.93,2025-02-13,2026-09-12,654.23,38099.44,Environment,Closed
1138,2423,Business,41725.12,7.05,2021-12-08,2028-01-01,834.44,51138.88,Parent,Pending
1139,1093,Business,11514.88,5.78,2024-07-04,2026-12-13,742.97,12287.05,Executive,Rejected
1140,40,Education,15196.4,5.95,2024-09-19,2028-04-27,498.18,44322.54,When,Pending
1141,1624,Home,39144.07,4.2,2022-09-25,2030-04-21,1559.08,59300.75,Range,Closed
1142,3285,Education,36040.55,11.84,2024-07-29,2025-10-29,1491.71,3017.38,Exist,Defaulted
1143,3963,Payday,3994.79,9.68,2023-08-30,2026-01-26,1617.3,32812.03,Weight,Pending
1144,3415,Home,12881.92,13.1,2023-05-21,2030-05-15,1344.17,51039.55,Lead,Approved
1145,4182,Mortgage,4648.31,13.61,2022-04-21,2027-11-12,625.63,52354.16,Kid,Approved
1146,4033,Car,49531.61,12.01,2024-04-05,2029-02-22,1405.52,18496.08,Special,Closed
1147,766,Mortgage,33231.33,8.59,2024-09-28,2027-12-17,938.33,21196.36,Dog,Rejected
1148,703,Car,27800.51,9.24,2024-03-29,2026-06-24,1154.37,17714.13,Pressure,Pending
1149,1895,Mortgage,2802.5,13.56,2021-01-07,2030-02-28,702.54,13055.62,Subject,Rejected
1150,538,Payday,16467.24,9.52,2021-01-13,2027-01-16,104.09,18375.06,Present,Defaulted
1151,874,Mortgage,39266.27,8.32,2021-12-18,2028-10-24,439.84,47412.07,Land,Rejected
1152,3992,Mortgage,43273.69,7.98,2021-04-15,2027-07-05,256.56,39768.65,Name,Approved
1153,2881,Business,27816.25,13.25,2022-08-07,2026-08-31,539.03,10319.8,Reveal,Defaulted
1154,185,Home,40874.86,11.51,2025-08-22,2026-03-03,1345.87,57030.52,Difficult,Rejected
1155,3074,Business,5373.95,8.57,2024-11-18,2029-02-25,400.22,22687.41,Role,Rejected
1156,3709,Education,48071.79,12.8,2025-03-16,2027-07-06,1078.27,25887.67,His,Closed
1157,1883,Education,48348.28,8.32,2024-03-30,2025-11-16,302.43,21731.48,Model,Pending
1158,4423,Business,24685.86,7.36,2024-11-20,2029-08-30,1298.88,8864.21,Your,Defaulted
1159,3474,Personal,32039.22,9.9,2023-10-25,2028-02-06,1094.75,20143.53,Stay,Defaulted
1160,1293,Business,17265.25,8.62,2022-03-19,2029-06-27,1036.59,52444.1,Break,Pending
1161,4235,Business,40102.83,3.52,2021-06-17,2028-08-29,1874.81,32463.56,Development,Closed
1162,4909,Personal,20319.83,11.66,2020-11-27,2029-07-30,1005.85,50174.16,Federal,Closed
1163,4263,Payday,35776.05,10.52,2023-03-04,2028-11-05,163.07,19973.55,Record,Closed
1164,4483,Business,43582.72,9.43,2021-04-20,2026-06-09,322.88,52599.99,Its,Pending
1165,2431,Home,27309.16,3.11,2024-12-07,2029-09-22,1097.5,48036.56,Perhaps,Defaulted
1166,1187,Home,6608.35,7.41,2021-01-07,2030-08-03,738.16,9099.45,Since,Defaulted
1167,4924,Business,19117.31,12.51,2021-04-27,2026-08-04,1339.82,50675.84,Ask,Defaulted
1168,137,Home,23319.38,12.7,2020-12-06,2027-04-18,1934.6,33928.77,Both,Approved
1169,2726,Payday,23742.12,8.89,2021-01-17,2029-05-02,167.53,17008.99,Strategy,Closed
1170,3596,Education,17317.65,10.2,2025-02-03,2030-03-25,1715.24,14599.89,Phone,Rejected
1171,4038,Education,4453.29,8.74,2021-08-15,2027-05-29,1017.89,42015.93,Next,Approved
1172,3023,Personal,19870.64,13.18,2024-10-13,2028-07-13,1993.92,16179.07,System,Approved
1173,926,Home,44171.65,13.19,2022-04-04,2026-12-11,1262.02,8249.92,Summer,Closed
1174,4985,Personal,46594.32,8.71,2025-01-11,2025-10-25,1037.12,58438.02,Large,Rejected
1175,4007,Home,28815.59,4.68,2021-02-21,2028-01-30,944.51,56878.34,Range,Approved
1176,2229,Business,17069.57,8.69,2024-09-10,2026-03-31,119.86,10397.89,Under,Closed
1177,4596,Car,19837.47,13.65,2021-09-07,2029-04-22,671.58,53710.43,Its,Closed
1178,1682,Education,29290.01,8.5,2023-06-01,2029-10-01,1278.84,40925.92,Nation,Defaulted
1179,3805,Education,11043.08,11.5,2024-03-04,2030-06-26,735.13,51389.32,Test,Pending
1180,2331,Mortgage,47835.7,6.91,2022-05-13,2028-04-20,287.4,37757.76,Site,Rejected
1181,305,Business,21977.19,5.47,2021-01-15,2026-04-26,1379.31,23979.68,Forget,Rejected
1182,2954,Car,22573.98,14.16,2024-09-16,2027-12-14,1333.31,18636.67,Scientist,Defaulted
1183,3223,Car,45515.98,5.27,2024-07-17,2029-10-29,126.11,10165.86,Grow,Approved
1184,4376,Payday,34741.87,5.39,2024-08-02,2027-07-29,957.22,42686.28,Address,Closed
1185,3420,Home,35207.21,14.57,2025-06-07,2026-11-22,811.97,11780.2,Tough,Closed
1186,4080,Home,36499.91,4.33,2022-09-09,2026-07-01,1889.41,19812.57,Money,Pending
1187,517,Mortgage,17601.74,3.02,2022-01-17,2027-12-19,1048.85,30833.97,Such,Pending
1188,1917,Mortgage,11041.01,12.78,2022-09-30,2029-08-24,1917.72,42657.23,Call,Approved
1189,4659,Payday,38555.66,3.41,2021-08-31,2027-08-19,1459.86,25354.6,Spring,Pending
1190,3793,Car,43585.38,4.84,2023-06-02,2028-12-03,341.55,41186.69,Sense,Rejected
1191,4604,Education,35634.94,12.43,2021-10-23,2027-06-16,140.12,56446.43,General,Defaulted
1192,4354,Personal,39230.67,8.91,2024-08-07,2026-06-16,364.33,44996.55,Trouble,Pending
1193,4876,Home,10196.04,4.0,2023-05-11,2029-03-19,1753.92,34845.67,Door,Defaulted
1194,515,Home,38743.05,4.76,2023-08-03,2027-07-16,565.1,9597.45,Discuss,Pending
1195,3714,Car,35436.89,3.02,2021-02-04,2027-06-30,366.02,16740.63,Collection,Closed
1196,486,Payday,37650.7,7.31,2023-10-27,2027-10-01,1539.71,43795.47,Ability,Defaulted
1197,4928,Payday,20703.47,7.31,2022-11-06,2030-08-09,549.05,32438.19,List,Defaulted
1198,4243,Personal,23295.46,13.09,2020-10-22,2025-11-06,1491.39,5276.55,Director,Pending
1199,196,Business,8196.53,7.19,2021-04-14,2028-11-08,985.5,8387.66,Prove,Closed
1200,2743,Mortgage,35163.89,12.09,2025-04-27,2028-03-04,470.03,25362.5,Reveal,Approved
1201,3546,Mortgage,6357.92,4.48,2022-01-01,2027-08-16,887.29,40227.55,Cut,Pending
1202,4553,Personal,32690.7,10.06,2024-04-14,2028-04-13,230.74,58508.2,Little,Pending
1203,4105,Home,49422.32,9.15,2024-01-09,2028-03-17,1295.87,6426.74,Husband,Approved
1204,4162,Home,37530.7,3.26,2023-03-06,2030-07-20,972.1,35348.78,Bad,Approved
1205,4800,Car,34872.19,9.88,2023-01-15,2027-05-05,1035.45,24362.23,Might,Approved
1206,1376,Business,9520.4,5.74,2025-09-03,2029-09-12,280.33,50418.76,Tv,Closed
1207,1069,Payday,7024.88,12.07,2024-03-10,2028-01-13,822.56,12382.65,Check,Approved
1208,1645,Personal,31325.57,12.98,2025-01-28,2029-10-19,346.3,58574.32,Level,Rejected
1209,1643,Mortgage,13429.14,8.31,2023-08-11,2026-09-25,1851.94,23341.3,Stuff,Pending
1210,2369,Education,2964.29,8.91,2025-08-13,2026-08-28,1347.8,45074.31,Toward,Pending
1211,4314,Education,25236.72,6.42,2025-01-23,2028-05-12,749.2,52416.4,Benefit,Pending
1212,1145,Car,28584.9,8.06,2024-10-20,2026-11-17,317.65,39116.65,Fly,Closed
1213,965,Personal,28825.83,10.0,2024-03-05,2030-02-07,1791.72,50860.52,Including,Pending
1214,4281,Car,34718.16,9.16,2023-03-21,2026-11-16,1026.35,4071.61,Especially,Rejected
1215,4310,Personal,36304.2,9.17,2025-01-21,2029-07-04,1285.82,54053.2,Nothing,Closed
1216,2185,Payday,3461.93,3.54,2023-02-04,2030-04-10,1271.99,49896.22,Skill,Closed
1217,4625,Mortgage,42860.45,6.42,2020-12-22,2028-04-29,1593.9,46597.53,Affect,Approved
1218,207,Mortgage,35576.14,4.76,2022-03-18,2027-02-07,1743.34,38509.16,Anyone,Pending
1219,2946,Personal,36688.95,5.2,2023-11-08,2028-08-19,246.92,54816.48,Get,Defaulted
1220,3286,Car,46996.5,9.98,2024-12-19,2026-01-25,1483.63,29534.49,Know,Approved
1221,3012,Business,42597.9,10.52,2021-11-21,2028-03-10,870.98,20321.41,Chance,Pending
1222,1553,Payday,43404.31,14.04,2025-03-26,2027-10-23,390.72,46109.76,Pick,Pending
1223,2427,Education,26252.46,4.65,2022-12-30,2030-01-16,678.25,22962.78,Too,Pending
1224,3999,Personal,8922.0,12.77,2023-10-01,2026-08-03,1182.74,45330.4,Actually,Pending
1225,1469,Home,1036.3,9.61,2024-04-03,2028-08-28,1242.8,31661.28,Explain,Rejected
1226,3021,Business,38320.77,4.33,2020-12-04,2028-10-26,1497.4,6538.22,Long,Rejected
1227,3830,Car,11740.37,12.19,2024-11-07,2026-11-09,1361.49,37867.51,Couple,Defaulted
1228,2259,Home,29740.16,11.46,2022-04-14,2028-01-11,1892.0,39414.07,Perform,Rejected
1229,809,Business,46394.99,10.56,2021-09-22,2026-09-12,871.0,40615.84,Training,Rejected
1230,4032,Payday,47780.02,3.12,2021-10-26,2027-02-21,287.24,56314.84,Range,Closed
1231,1091,Education,12266.59,6.4,2025-08-27,2026-12-30,1367.32,21329.53,Part,Approved
1232,1593,Home,19075.12,6.81,2022-09-29,2028-05-12,297.4,36705.98,Little,Defaulted
1233,2312,Personal,38793.59,4.13,2025-06-14,2027-08-03,506.96,10842.77,Film,Rejected
1234,159,Home,19893.34,3.47,2022-08-25,2029-07-25,1710.74,18856.94,Magazine,Approved
1235,4968,Business,16447.29,12.92,2023-06-22,2028-10-23,1767.51,39846.75,Everything,Rejected
1236,588,Business,25539.32,7.39,2022-03-26,2026-02-21,1979.22,41803.52,Performance,Pending
1237,1371,Car,25025.64,8.41,2025-03-07,2026-05-21,1856.99,51072.13,Light,Defaulted
1238,3788,Mortgage,12932.53,10.94,2022-02-06,2027-11-27,1377.72,47222.77,Group,Rejected
1239,1322,Business,44260.53,10.29,2020-11-28,2030-06-22,1771.23,17154.68,Bill,Pending
1240,4944,Personal,27560.51,7.85,2024-08-10,2029-10-15,232.62,6815.23,Fine,Approved
1241,1800,Car,39638.04,11.57,2020-12-20,2029-01-10,1163.02,49897.44,Officer,Closed
1242,1884,Mortgage,40285.68,14.28,2020-12-02,2027-10-21,1320.67,43120.01,Agency,Approved
1243,458,Car,23800.37,5.78,2021-08-31,2028-05-14,1292.94,54147.23,Over,Pending
1244,3172,Education,44905.03,14.95,2021-09-12,2025-11-09,1590.05,27702.97,Management,Rejected
1245,3325,Payday,33713.67,3.85,2021-07-03,2026-09-13,1624.38,34441.11,Great,Approved
1246,1289,Payday,15364.83,4.14,2025-07-27,2028-12-19,1082.64,17820.75,Role,Pending
1247,2159,Payday,2193.21,12.53,2021-09-02,2026-06-12,1826.17,19787.1,Movement,Rejected
1248,1101,Home,24818.74,3.56,2024-10-06,2030-09-20,1393.26,6412.9,Join,Closed
1249,1092,Mortgage,9890.3,10.02,2022-04-25,2030-04-03,701.57,45296.46,Attorney,Closed
1250,2273,Personal,27647.5,10.57,2025-01-11,2025-10-27,644.35,16055.84,Near,Defaulted
1251,4383,Car,37595.19,6.9,2022-08-15,2028-07-18,1376.61,27331.33,Family,Rejected
1252,765,Payday,18854.36,4.36,2024-09-22,2029-09-01,1542.87,10684.15,A,Defaulted
1253,2548,Mortgage,6385.44,4.97,2021-08-30,2030-05-10,1314.34,31142.23,Trip,Rejected
1254,1560,Home,38883.38,9.83,2021-08-20,2027-05-14,1973.09,41376.09,Best,Rejected
1255,728,Education,11117.97,13.34,2023-06-25,2029-08-08,1536.89,57136.21,Sense,Defaulted
1256,3547,Mortgage,31236.56,10.31,2023-10-17,2028-09-13,1485.94,9690.19,New,Defaulted
1257,1636,Education,40666.36,6.75,2022-11-19,2027-01-12,326.37,10406.65,Space,Rejected
1258,1923,Payday,4243.02,8.11,2023-08-07,2029-10-09,311.84,32529.48,Card,Closed
1259,3711,Mortgage,47260.69,12.22,2023-06-14,2028-03-05,521.0,50447.48,Market,Pending
1260,1277,Car,2161.11,4.73,2024-05-24,2028-12-19,1752.25,43894.66,Learn,Pending
1261,3210,Business,1501.4,8.1,2024-08-07,2028-09-05,652.44,41477.84,Per,Approved
1262,385,Payday,6214.36,14.78,2022-10-18,2028-11-01,424.59,24780.66,How,Defaulted
1263,2447,Mortgage,7590.94,13.07,2023-11-10,2027-06-08,568.88,5293.27,Yeah,Pending
1264,2289,Personal,30826.61,7.32,2023-10-01,2029-07-04,273.57,55799.22,Relationship,Defaulted
1265,2160,Payday,44253.23,13.88,2023-07-13,2030-08-13,1743.76,53018.42,Magazine,Approved
1266,107,Payday,18700.66,11.48,2022-02-12,2026-03-05,643.95,17301.19,Close,Defaulted
1267,4209,Personal,43716.5,11.29,2024-11-23,2026-04-23,160.26,29159.15,Sister,Approved
1268,3694,Education,12925.04,10.42,2025-09-06,2026-12-14,802.96,27863.85,Month,Approved
1269,2217,Car,14953.51,6.22,2025-08-20,2028-03-15,791.3,12016.2,Range,Closed
1270,840,Personal,37440.29,9.95,2020-11-14,2029-10-06,1570.98,10019.86,Manager,Rejected
1271,193,Mortgage,16392.56,3.21,2022-02-16,2026-08-23,764.34,14452.96,Trade,Rejected
1272,1439,Mortgage,33492.72,3.39,2023-02-28,2029-01-11,557.81,4399.1,Certain,Closed
1273,875,Personal,1112.96,11.9,2025-06-19,2027-05-18,1989.35,58857.26,Actually,Defaulted
1274,3757,Car,21266.56,3.29,2024-03-02,2029-02-05,1552.88,53106.83,Memory,Closed
1275,1636,Education,15451.2,4.75,2022-04-17,2028-08-23,904.14,3865.74,Available,Closed
1276,1198,Home,14912.86,14.84,2020-11-02,2027-07-11,1528.61,43592.19,Find,Closed
1277,2304,Mortgage,13299.8,8.98,2022-06-07,2025-10-27,1657.28,35029.51,Listen,Approved
1278,4982,Personal,26181.13,12.5,2024-02-14,2027-06-26,186.84,59241.01,Cut,Closed
1279,270,Payday,14729.33,11.06,2023-01-16,2029-10-13,194.97,12105.78,Start,Defaulted
1280,2423,Car,40655.87,14.87,2021-03-27,2030-02-16,179.01,55779.07,Foot,Approved
1281,1830,Home,30265.04,7.68,2021-02-08,2026-05-17,1893.72,5485.61,Item,Rejected
1282,846,Business,45434.15,9.77,2022-08-08,2029-03-09,1088.6,1911.44,Activity,Closed
1283,3142,Payday,38687.19,14.29,2024-07-07,2025-12-30,1954.29,3042.01,Music,Rejected
1284,4970,Home,9265.6,12.58,2023-02-10,2026-05-11,962.37,56892.62,Skill,Defaulted
1285,595,Payday,6927.96,10.26,2023-10-12,2028-05-27,406.79,22650.03,Report,Closed
1286,4454,Car,6358.98,5.97,2021-01-26,2026-11-22,428.33,19949.94,Resource,Rejected
1287,60,Personal,26337.51,10.67,2024-10-08,2027-01-09,516.02,18801.13,Put,Closed
1288,3758,Education,21731.2,4.95,2025-08-18,2028-02-12,372.14,52484.45,Likely,Pending
1289,3389,Education,33852.99,11.78,2023-04-02,2028-02-22,1578.79,54197.57,Population,Defaulted
1290,1571,Business,14994.27,5.81,2025-03-18,2027-07-09,268.55,52474.75,Travel,Pending
1291,3029,Car,46487.87,5.81,2023-01-31,2026-11-23,408.19,4980.14,Because,Rejected
1292,3946,Car,25069.55,10.67,2021-12-21,2029-03-08,490.44,49105.02,Speech,Pending
1293,4152,Business,14129.73,13.18,2024-03-07,2027-11-01,352.61,8642.33,Month,Rejected
1294,3052,Personal,20975.95,11.41,2022-11-28,2027-11-02,759.13,46971.53,Kitchen,Approved
1295,933,Education,4792.15,10.25,2024-06-21,2026-11-13,1892.99,33394.16,Kind,Rejected
1296,4583,Payday,28316.79,14.19,2025-01-25,2029-12-05,251.18,21689.55,Until,Approved
1297,4008,Education,40145.29,11.23,2022-01-09,2028-06-22,259.12,10941.33,Listen,Rejected
1298,4344,Payday,27328.72,6.58,2022-02-28,2030-09-18,164.13,49297.36,Reality,Defaulted
1299,1105,Personal,46711.31,4.71,2022-06-18,2028-10-17,431.55,5856.39,Population,Defaulted
1300,3535,Car,28902.53,5.74,2020-09-28,2030-05-12,1273.98,25967.87,Hand,Pending
1301,3044,Payday,36664.27,11.96,2021-04-07,2026-04-04,777.41,35578.53,Real,Rejected
1302,1397,Business,15971.58,14.54,2021-11-16,2029-03-12,1351.82,34337.36,Example,Pending
1303,60,Home,9825.42,7.17,2024-04-28,2030-04-07,1609.87,33507.91,His,Pending
1304,4222,Mortgage,39400.03,7.12,2022-12-26,2026-06-22,1491.72,39945.52,Almost,Defaulted
1305,628,Mortgage,10463.71,14.18,2020-10-02,2028-09-01,589.85,44475.7,Off,Closed
1306,2817,Payday,15932.94,6.17,2024-08-30,2028-06-23,1795.71,10001.58,Main,Defaulted
1307,65,Mortgage,35661.38,6.94,2024-12-11,2028-04-25,395.38,50245.82,Hundred,Approved
1308,1519,Education,42638.61,14.42,2023-01-19,2027-09-01,1279.68,25128.27,Approach,Defaulted
1309,271,Mortgage,33636.33,12.12,2021-01-21,2027-04-19,317.01,41278.14,Able,Closed
1310,3441,Home,26329.25,14.63,2022-11-17,2029-06-27,941.8,49132.87,Democratic,Closed
1311,3359,Education,26712.94,14.53,2023-12-14,2029-01-31,1326.28,28981.6,Fish,Approved
1312,4792,Mortgage,10894.73,3.45,2022-12-12,2028-04-25,819.89,40544.03,Reason,Pending
1313,2519,Personal,5240.35,11.41,2021-12-08,2027-02-02,642.06,2496.03,Hit,Closed
1314,2194,Payday,35214.88,12.85,2023-09-22,2026-02-21,1610.53,21223.9,Experience,Pending
1315,4905,Business,38331.17,8.69,2023-09-19,2025-09-30,1575.44,24571.52,Term,Pending
1316,635,Personal,22599.52,11.38,2025-08-28,2025-12-15,1020.53,35953.07,Young,Approved
1317,2366,Payday,21181.85,4.61,2021-02-19,2028-03-16,1868.82,25377.53,Operation,Rejected
1318,3929,Car,33034.04,6.7,2024-02-25,2028-04-08,1191.56,11550.41,Factor,Approved
1319,3037,Education,34386.9,12.7,2022-05-17,2029-05-04,1184.58,16601.84,Themselves,Approved
1320,2461,Payday,45327.64,3.37,2022-06-14,2027-02-06,612.43,29014.43,Notice,Rejected
1321,2044,Home,26098.85,10.13,2025-03-13,2030-02-04,1035.16,13189.3,Hope,Pending
1322,3276,Home,29810.39,7.17,2023-08-19,2026-11-12,199.37,21264.48,Group,Pending
1323,1717,Mortgage,43419.38,9.08,2022-09-04,2029-03-14,740.74,6020.66,Bank,Closed
1324,2457,Business,26882.75,7.47,2021-11-16,2027-01-21,1481.71,58446.07,Certain,Defaulted
1325,4875,Home,2995.4,5.34,2021-05-16,2025-12-25,1864.25,40574.58,Especially,Approved
1326,2543,Car,14554.17,7.22,2024-04-27,2030-07-01,1791.21,41160.21,Security,Closed
1327,1434,Payday,23250.89,11.75,2025-06-22,2026-09-08,1666.11,8479.36,Laugh,Defaulted
1328,2776,Payday,3808.67,9.28,2024-11-13,2030-06-09,1725.79,29563.77,Interesting,Closed
1329,754,Personal,35554.85,9.91,2021-06-05,2030-02-02,1377.74,20360.64,Space,Rejected
1330,4598,Personal,34474.93,4.44,2021-05-18,2028-01-12,487.44,54337.61,Generation,Closed
1331,3567,Personal,28779.93,7.07,2022-11-15,2027-08-19,288.23,37334.92,Apply,Defaulted
1332,1713,Home,36285.25,12.31,2023-12-05,2027-01-29,1798.55,43381.71,Ok,Defaulted
1333,4307,Education,32545.33,11.48,2024-06-17,2028-11-20,340.6,43483.39,Try,Defaulted
1334,1799,Business,43133.69,14.48,2022-10-14,2030-01-10,631.87,31059.33,Republican,Pending
1335,232,Mortgage,43080.96,12.63,2023-11-15,2027-12-08,1561.51,8055.29,Traditional,Pending
1336,2734,Mortgage,36989.98,11.7,2021-08-31,2030-06-17,927.32,18087.2,Mean,Pending
1337,4643,Payday,45098.81,6.97,2022-10-21,2028-09-10,1164.75,15181.13,Same,Pending
1338,4633,Business,39038.19,8.24,2021-01-20,2027-04-11,1570.51,25066.8,Newspaper,Approved
1339,1672,Payday,17373.63,12.04,2022-05-08,2030-05-19,1372.44,39872.86,Way,Rejected
1340,4404,Payday,1742.98,11.24,2021-12-24,2025-12-06,1879.41,49174.44,Year,Pending
1341,4553,Mortgage,27404.7,8.04,2025-04-23,2029-04-12,919.56,1448.92,Clear,Rejected
1342,4062,Payday,1446.85,5.26,2022-04-11,2026-06-24,432.54,29596.77,Statement,Pending
1343,4467,Personal,4981.79,7.43,2025-07-11,2026-12-06,1449.59,10052.78,They,Defaulted
1344,2528,Education,15840.65,10.77,2024-09-30,2025-11-27,1346.46,5075.37,Able,Approved
1345,2727,Home,27335.48,8.43,2024-10-20,2026-06-13,1849.88,26125.53,Radio,Closed
1346,2483,Education,1452.9,6.86,2021-07-31,2027-09-15,1271.66,57792.06,Nearly,Pending
1347,4342,Payday,2323.69,3.54,2023-05-20,2025-11-19,703.49,17393.16,Course,Defaulted
1348,1556,Home,25699.42,11.42,2025-07-31,2030-03-28,1426.13,7448.16,People,Closed
1349,754,Business,3079.36,10.25,2022-10-11,2029-10-10,1277.68,48394.5,Plan,Pending
1350,4550,Mortgage,6066.4,3.84,2020-10-31,2030-08-10,1568.09,29322.46,Rock,Defaulted
1351,3618,Mortgage,16380.85,6.07,2021-08-12,2026-12-30,812.43,5030.51,Technology,Closed
1352,781,Personal,26936.86,3.7,2025-08-18,2030-07-02,1610.16,19995.63,Can,Rejected
1353,3267,Car,23300.45,6.85,2025-02-16,2029-12-21,446.95,59524.74,Wrong,Closed
1354,2613,Car,48831.7,10.13,2024-03-13,2029-02-06,1121.05,9636.9,Discussion,Rejected
1355,4072,Business,15884.21,13.33,2021-10-04,2030-07-03,745.86,15595.08,Decision,Pending
1356,562,Business,27593.65,12.77,2020-11-20,2026-02-20,1449.34,6712.53,The,Closed
1357,4860,Personal,31324.8,10.87,2024-08-08,2028-08-06,579.64,28925.98,Evidence,Pending
1358,4442,Car,36687.68,14.32,2025-07-14,2027-12-11,345.23,10885.99,Vote,Approved
1359,2749,Mortgage,23179.58,3.01,2021-01-24,2028-10-03,1046.34,24530.53,But,Pending
1360,1125,Payday,40373.62,6.28,2024-06-04,2027-05-17,558.05,21072.25,Between,Pending
1361,3394,Home,49915.72,11.49,2024-10-02,2026-07-02,1473.57,15355.04,Keep,Closed
1362,1968,Payday,16156.22,14.44,2021-12-03,2026-04-25,353.1,10239.58,Work,Closed
1363,4693,Mortgage,12401.18,12.76,2022-08-31,2029-08-16,1049.91,15151.29,Someone,Pending
1364,1942,Home,41480.31,14.47,2024-07-19,2029-02-09,1936.82,27396.67,Water,Defaulted
1365,2911,Mortgage,3667.96,11.29,2020-12-15,2025-10-27,1017.08,42223.5,Although,Approved
1366,1618,Personal,37953.57,14.9,2021-05-07,2030-03-06,1682.08,39677.49,Field,Rejected
1367,4798,Payday,45630.77,12.78,2022-03-24,2029-03-30,1684.02,13141.98,New,Approved
1368,303,Car,15644.77,4.95,2024-09-14,2028-03-05,669.04,55139.56,Explain,Approved
1369,4685,Personal,2130.59,13.59,2023-12-01,2030-02-16,353.78,49775.46,Yourself,Approved
1370,2567,Mortgage,47143.04,5.77,2025-05-31,2027-07-31,741.79,35079.07,Among,Approved
1371,1805,Mortgage,18340.45,8.09,2021-04-23,2026-05-10,248.52,19438.36,Future,Rejected
1372,3169,Business,39297.58,11.03,2024-07-18,2028-01-21,1971.96,42556.49,Member,Closed
1373,2039,Education,38177.43,12.98,2025-05-05,2027-12-19,1748.77,10963.42,Level,Defaulted
1374,755,Mortgage,16951.91,6.94,2025-04-26,2029-01-26,1515.19,23409.47,Energy,Closed
1375,4479,Education,49328.12,6.38,2024-01-11,2028-06-09,1859.85,43841.51,Reach,Closed
1376,3553,Personal,45392.56,11.9,2025-08-13,2027-11-05,1227.94,49547.07,Value,Closed
1377,3644,Business,27462.8,8.76,2025-07-23,2030-05-01,1653.39,46432.39,Answer,Defaulted
1378,1682,Mortgage,41381.13,7.22,2022-07-21,2026-07-16,100.4,48116.09,Anything,Closed
1379,3601,Personal,40006.92,11.34,2023-01-09,2028-05-22,1786.83,54506.44,White,Approved
1380,1341,Business,9454.88,9.03,2024-10-06,2029-08-22,138.22,48649.41,Growth,Defaulted
1381,2087,Payday,20544.15,12.81,2022-05-09,2029-09-01,300.9,39853.7,Trade,Closed
1382,3057,Education,42109.47,7.8,2025-04-10,2028-06-16,1774.72,5770.74,Success,Closed
1383,1665,Payday,24184.93,3.86,2024-10-29,2027-11-01,718.78,25707.63,Man,Defaulted
1384,2264,Car,28353.19,13.61,2024-09-20,2026-01-14,728.43,45965.48,Make,Approved
1385,3436,Car,37702.41,7.89,2021-12-07,2028-01-24,1641.37,9442.38,Soon,Closed
1386,1545,Personal,43932.76,9.6,2021-02-23,2026-06-17,1608.4,21279.8,Gas,Defaulted
1387,4514,Payday,18764.9,12.26,2025-05-17,2030-05-04,298.08,1859.99,Laugh,Approved
1388,4037,Business,46668.6,12.63,2025-08-05,2028-05-22,1739.61,53847.79,Pattern,Approved
1389,3841,Education,4910.15,11.38,2021-01-07,2027-04-05,1668.04,54290.19,Matter,Approved
1390,1693,Payday,3202.72,11.14,2022-06-12,2028-05-27,1926.15,42937.78,Visit,Closed
1391,3214,Mortgage,45743.81,12.1,2022-09-30,2026-04-07,1336.8,24403.25,May,Pending
1392,3070,Payday,43777.58,6.68,2024-02-21,2025-12-02,669.74,28545.25,Administration,Approved
1393,2866,Home,10884.8,10.64,2022-03-08,2025-12-22,472.84,53388.53,Space,Approved
1394,2239,Mortgage,35717.51,10.35,2023-12-11,2030-03-04,1382.15,12285.53,Table,Defaulted
1395,719,Business,42802.5,13.48,2025-06-29,2030-04-07,912.57,52148.67,My,Approved
1396,3966,Car,15210.24,11.0,2024-02-22,2030-03-05,878.07,9352.6,Over,Defaulted
1397,4640,Payday,38123.84,14.78,2021-04-03,2027-05-25,303.7,13894.03,Son,Approved
1398,3341,Payday,16424.48,5.74,2022-05-05,2028-10-08,1685.2,25319.28,Recently,Rejected
1399,1712,Car,9876.46,8.25,2025-01-12,2026-12-22,1730.55,54957.46,Bit,Defaulted
1400,2107,Home,30318.7,8.44,2024-11-16,2030-07-24,976.63,56886.71,Around,Closed
1401,4861,Personal,15731.32,10.27,2022-12-24,2030-06-21,622.61,55268.55,Coach,Defaulted
1402,2730,Car,26417.38,6.76,2021-07-05,2028-11-12,997.47,45487.97,Anyone,Approved
1403,1143,Education,30774.04,14.72,2023-01-05,2026-08-01,179.14,33844.29,Attorney,Rejected
